g,b,exp_val
0.06346651825433926,0.3807991095260356,5.5162533986693765
0.06346651825433926,0.4125323686532052,5.5143624319698565
0.06346651825433926,0.4442656277803748,5.508048497998019
0.06346651825433926,0.47599888690754444,5.4974131903150445
0.06346651825433926,0.5077321460347141,5.482627635002746
0.06346651825433926,0.5394654051618837,5.463929737180889
0.06346651825433926,0.5711986642890533,5.441620353024792
0.06346651825433926,0.6029319234162229,5.416058448876757
0.06346651825433926,0.6346651825433925,5.387655325343355
0.06346651825433926,0.6663984416705622,5.356867999314591
0.06346651825433926,0.6981317007977318,5.324191850391174
0.06346651825433926,0.7298649599249014,5.290152650041208
0.06346651825433926,0.7615982190520711,5.255298101740513
0.06346651825433926,0.7933314781792408,5.220189028218616
0.06346651825433926,0.8250647373064104,5.185390347611179
0.06346651825433926,0.85679799643358,5.151461983715644
0.06346651825433926,0.8885312555607496,5.1189498566078235
0.06346651825433926,0.9202645146879193,5.088377098583376
0.06346651825433926,0.9519977738150889,5.060235636763476
0.06346651825433926,0.9837310329422585,5.03497827780326
0.06346651825433926,1.0154642920694281,5.013011422063172
0.06346651825433926,1.0471975511965979,4.994688524475127
0.06346651825433926,1.0789308103237674,4.980304407320259
0.06346651825433926,1.110664069450937,4.970090516428144
0.06346651825433926,1.1423973285781066,4.964211197126666
0.06346651825433926,1.1741305877052763,4.962761049864249
0.06346651825433926,1.2058638468324459,4.965763408053206
0.06346651825433926,1.2375971059596156,4.973169962626339
0.06346651825433926,1.269330365086785,4.9848615393480635
0.06346651825433926,1.3010636242139548,5.000650016372269
0.06346651825433926,1.3327968833411243,5.020281351193438
0.06346651825433926,1.364530142468294,5.043439668285516
0.06346651825433926,1.3962634015954636,5.069752341657446
0.06346651825433926,1.4279966607226333,5.098795990544839
0.06346651825433926,1.4597299198498028,5.130103291764938
0.06346651825433926,1.4914631789769726,5.16317049912159
0.06346651825433926,1.5231964381041423,5.197465548870085
0.06346651825433926,1.5549296972313118,5.232436620822032
0.06346651825433926,1.5866629563584815,5.267521017338706
0.06346651825433926,1.618396215485651,5.302154217346701
0.06346651825433926,1.6501294746128208,5.335778959693382
0.06346651825433926,1.6818627337399903,5.367854209687326
0.06346651825433926,1.71359599286716,5.39786386454916
0.06346651825433926,1.7453292519943295,5.425325057698373
0.06346651825433926,1.7770625111214993,5.4497959282574175
0.06346651825433926,1.8087957702486688,5.470882730758625
0.06346651825433926,1.8405290293758385,5.488246170656124
0.06346651825433926,1.872262288503008,5.501606863702186
0.06346651825433926,1.9039955476301778,5.510749831344269
0.06346651825433926,1.9357288067573473,5.515527959810448
0.06346651825433926,1.967462065884517,5.515864367225065
0.06346651825433926,1.9991953250116865,5.511753640666902
0.06346651825433926,2.0309285841388562,5.503261923265063
0.06346651825433926,2.0626618432660258,5.490525849931326
0.06346651825433926,2.0943951023931957,5.473750348853231
0.06346651825433926,2.126128361520365,5.453205344122833
0.06346651825433926,2.1578616206475347,5.4292214125570535
0.06346651825433926,2.1895948797747042,5.402184464592867
0.06346651825433926,2.221328138901874,5.372529534844002
0.06346651825433926,2.2530613980290437,5.340733782231071
0.06346651825433926,2.284794657156213,5.307308812316028
0.06346651825433926,2.3165279162833827,5.2727924453770285
0.06346651825433926,2.3482611754105527,5.237740062678934
0.06346651825433926,2.379994434537722,5.202715670180791
0.06346651825433926,2.4117276936648917,5.168282823468893
0.06346651825433926,2.443460952792061,5.134995559936363
0.06346651825433926,2.475194211919231,5.103389484114121
0.06346651825433926,2.5069274710464007,5.073973149593554
0.06346651825433926,2.53866073017357,5.04721987620874
0.06346651825433926,2.57039398930074,5.0235601341432154
0.06346651825433926,2.6021272484279097,5.003374617503573
0.06346651825433926,2.633860507555079,4.986988118808749
0.06346651825433926,2.6655937666822487,4.974664302956849
0.06346651825433926,2.6973270258094186,4.966601464758197
0.06346651825433926,2.729060284936588,4.962929338297656
0.06346651825433926,2.7607935440637577,4.963707009464583
0.06346651825433926,2.792526803190927,4.968921965238795
0.06346651825433926,2.824260062318097,4.97849029502971
0.06346651825433926,2.8559933214452666,4.992258040829221
0.06346651825433926,2.887726580572436,5.01000367445361
0.06346651825433926,2.9194598396996057,5.031441662014982
0.06346651825433926,2.9511930988267756,5.056227058268406
0.06346651825433926,2.982926357953945,5.083961056910076
0.06346651825433926,3.0146596170811146,5.114197407519914
0.06346651825433926,3.0463928762082846,5.1464495958979635
0.06346651825433926,3.078126135335454,5.180198672260038
0.06346651825433926,3.1098593944626236,5.214901601333851
0.06346651825433926,3.141592653589793,5.25
0.12693303650867852,0.0,5.25
0.12693303650867852,0.03173325912716963,5.3188789634702
0.12693303650867852,0.06346651825433926,5.3859826994387205
0.12693303650867852,0.0951997773815089,5.450231483674279
0.12693303650867852,0.12693303650867852,5.5105915291877805
0.12693303650867852,0.15866629563584814,5.566091620251791
0.12693303650867852,0.1903995547630178,5.615838739625306
0.12693303650867852,0.2221328138901874,5.6590324375353385
0.12693303650867852,0.25386607301735703,5.694977711213449
0.12693303650867852,0.28559933214452665,5.723096187750444
0.12693303650867852,0.3173325912716963,5.7429354303330795
0.12693303650867852,0.3490658503988659,5.754176218121546
0.12693303650867852,0.3807991095260356,5.756637682632482
0.12693303650867852,0.4125323686532052,5.750280217980508
0.12693303650867852,0.4442656277803748,5.735206118151699
0.12693303650867852,0.47599888690754444,5.711657931055114
0.12693303650867852,0.5077321460347141,5.680014555836138
0.12693303650867852,0.5394654051618837,5.64078514624739
0.12693303650867852,0.5711986642890533,5.594600918174199
0.12693303650867852,0.6029319234162229,5.5422049931347885
0.12693303650867852,0.6346651825433925,5.484440441176876
0.12693303650867852,0.6663984416705622,5.422236715564943
0.12693303650867852,0.6981317007977318,5.35659469752932
0.12693303650867852,0.7298649599249014,5.288570591712554
0.12693303650867852,0.7615982190520711,5.219258931441265
0.12693303650867852,0.7933314781792408,5.149774967275208
0.12693303650867852,0.8250647373064104,5.081236722208352
0.12693303650867852,0.85679799643358,5.01474700226031
0.12693303650867852,0.8885312555607496,4.951375651914735
0.12693303650867852,0.9202645146879193,4.892142339920971
0.12693303650867852,0.9519977738150889,4.8380001524423255
0.12693303650867852,0.9837310329422585,4.789820257542844
0.12693303650867852,1.0154642920694281,4.748377887767023
0.12693303650867852,1.0471975511965979,4.714339866358027
0.12693303650867852,1.0789308103237674,4.688253877822075
0.12693303650867852,1.110664069450937,4.670539655479679
0.12693303650867852,1.1423973285781066,4.661482227799473
0.12693303650867852,1.1741305877052763,4.661227332183358
0.12693303650867852,1.2058638468324459,4.669779069997207
0.12693303650867852,1.2375971059596156,4.686999840578356
0.12693303650867852,1.269330365086785,4.712612555281772
0.12693303650867852,1.3010636242139548,4.74620509594004
0.12693303650867852,1.3327968833411243,4.787236945998988
0.12693303650867852,1.364530142468294,4.83504788763139
0.12693303650867852,1.3962634015954636,4.888868624888875
0.12693303650867852,1.4279966607226333,4.947833161961833
0.12693303650867852,1.4597299198498028,5.010992737376042
0.12693303650867852,1.4914631789769726,5.077331089920066
0.12693303650867852,1.5231964381041423,5.145780810668449
0.12693303650867852,1.5549296972313118,5.215240517991005
0.12693303650867852,1.5866629563584815,5.28459257919546
0.12693303650867852,1.618396215485651,5.352721093655925
0.12693303650867852,1.6501294746128208,5.418529848071595
0.12693303650867852,1.6818627337399903,5.4809599549491494
0.12693303650867852,1.71359599286716,5.539006890498976
0.12693303650867852,1.7453292519943295,5.5917366577988865
0.12693303650867852,1.7770625111214993,5.638300815154229
0.12693303650867852,1.8087957702486688,5.677950127842396
0.12693303650867852,1.8405290293758385,5.710046623580002
0.12693303650867852,1.872262288503008,5.734073857735659
0.12693303650867852,1.9039955476301778,5.749645223117478
0.12693303650867852,1.9357288067573473,5.756510170627538
0.12693303650867852,1.967462065884517,5.754558240690539
0.12693303650867852,1.9991953250116865,5.743820840589899
0.12693303650867852,2.0309285841388562,5.724470739112632
0.12693303650867852,2.0626618432660258,5.696819286635004
0.12693303650867852,2.0943951023931957,5.661311405378375
0.12693303650867852,2.126128361520365,5.618518430444116
0.12693303650867852,2.1578616206475347,5.569128916817985
0.12693303650867852,2.1895948797747042,5.513937560262616
0.12693303650867852,2.221328138901874,5.453832410365263
0.12693303650867852,2.2530613980290437,5.38978058148738
0.12693303650867852,2.284794657156213,5.322812691532711
0.12693303650867852,2.3165279162833827,5.254006278919289
0.12693303650867852,2.3482611754105527,5.18446846458291
0.12693303650867852,2.379994434537722,5.115318137986938
0.12693303650867852,2.4117276936648917,5.0476679537719376
0.12693303650867852,2.443460952792061,4.9826064287259815
0.12693303650867852,2.475194211919231,4.921180427142075
0.12693303650867852,2.5069274710464007,4.8643783163798355
0.12693303650867852,2.53866073017357,4.813114063664634
0.12693303650867852,2.57039398930074,4.76821253001283
0.12693303650867852,2.6021272484279097,4.730396197909243
0.12693303650867852,2.633860507555079,4.7002735462935386
0.12693303650867852,2.6655937666822487,4.678329259906286
0.12693303650867852,2.6973270258094186,4.664916430530025
0.12693303650867852,2.729060284936588,4.660250875610363
0.12693303650867852,2.7607935440637577,4.664407665672464
0.12693303650867852,2.792526803190927,4.677319916408179
0.12693303650867852,2.824260062318097,4.698779864869607
0.12693303650867852,2.8559933214452666,4.728442212452723
0.12693303650867852,2.887726580572436,4.76582968088118
0.12693303650867852,2.9194598396996057,4.81034069179238
0.12693303650867852,2.9511930988267756,4.861259046358581
0.12693303650867852,2.982926357953945,4.917765449194127
0.12693303650867852,3.0146596170811146,4.9789506911248775
0.12693303650867852,3.0463928762082846,5.043830278704154
0.12693303650867852,3.078126135335454,5.1113602750809175
0.12693303650867852,3.1098593944626236,5.180454097334365
0.12693303650867852,3.141592653589793,5.25
0.1903995547630178,0.0,5.25
0.1903995547630178,0.03173325912716963,5.351073612821977
0.1903995547630178,0.06346651825433926,5.4490577698652025
0.1903995547630178,0.0951997773815089,5.542375869363574
0.1903995547630178,0.12693303650867852,5.6295263881636615
0.1903995547630178,0.15866629563584814,5.70910704179415
0.1903995547630178,0.1903995547630178,5.779837347748047
0.1903995547630178,0.2221328138901874,5.840579228925491
0.1903995547630178,0.25386607301735703,5.890355325720292
0.1903995547630178,0.28559933214452665,5.9283647221019375
0.1903995547630178,0.3173325912716963,5.953995832654258
0.1903995547630178,0.3490658503988659,5.96683624321377
0.1903995547630178,0.3807991095260356,5.966679346767895
0.1903995547630178,0.4125323686532052,5.953527667839199
0.1903995547630178,0.4442656277803748,5.927592821864809
0.1903995547630178,0.47599888690754444,5.889292110224876
0.1903995547630178,0.5077321460347141,5.839241805707082
0.1903995547630178,0.5394654051618837,5.778247236446921
0.1903995547630178,0.5711986642890533,5.707289827896359
0.1903995547630178,0.6029319234162229,5.627511311321067
0.1903995547630178,0.6346651825433925,5.540195352916907
0.1903995547630178,0.6663984416705622,5.446746899140312
0.1903995547630178,0.6981317007977318,5.348669570593907
0.1903995547630178,0.7298649599249014,5.247541468208116
0.1903995547630178,0.7615982190520711,5.144989781006455
0.1903995547630178,0.7933314781792408,5.04266460402501
0.1903995547630178,0.8250647373064104,4.942212387665688
0.1903995547630178,0.85679799643358,4.8452494456928115
0.1903995547630178,0.8885312555607496,4.753335948139707
0.1903995547630178,0.9202645146879193,4.667950817588719
0.1903995547630178,0.9519977738150889,4.5904679327533735
0.1903995547630178,0.9837310329422585,4.522134022255491
0.1903995547630178,1.0154642920694281,4.464048604294975
0.1903995547630178,1.0471975511965979,4.4171462949904186
0.1903995547630178,1.0789308103237674,4.382181770055873
0.1903995547630178,1.110664069450937,4.359717621786089
0.1903995547630178,1.1423973285781066,4.350115306735926
0.1903995547630178,1.1741305877052763,4.353529329749075
0.1903995547630178,1.2058638468324459,4.369904757917221
0.1903995547630178,1.2375971059596156,4.398978104471205
0.1903995547630178,1.269330365086785,4.440281568381714
0.1903995547630178,1.3010636242139548,4.493150561452936
0.1903995547630178,1.3327968833411243,4.556734401795455
0.1903995547630178,1.364530142468294,4.630010001616317
0.1903995547630178,1.3962634015954636,4.7117983290845125
0.1903995547630178,1.4279966607226333,4.800783379394561
0.1903995547630178,1.4597299198498028,4.89553334977646
0.1903995547630178,1.4914631789769726,4.9945236777382105
0.1903995547630178,1.5231964381041423,5.096161571847013
0.1903995547630178,1.5549296972313118,5.198811640339725
0.1903995547630178,1.5866629563584815,5.300822205188401
0.1903995547630178,1.618396215485651,5.400551878218155
0.1903995547630178,1.6501294746128208,5.496395971657314
0.1903995547630178,1.6818627337399903,5.586812318164281
0.1903995547630178,1.71359599286716,5.67034608487749
0.1903995547630178,1.7453292519943295,5.745653182220598
0.1903995547630178,1.7770625111214993,5.811521890807035
0.1903995547630178,1.8087957702486688,5.866892358458426
0.1903995547630178,1.8405290293758385,5.910873653623005
0.1903995547630178,1.872262288503008,5.942758100797674
0.1903995547630178,1.9039955476301778,5.962032667291797
0.1903995547630178,1.9357288067573473,5.968387218115311
0.1903995547630178,1.967462065884517,5.961719506166665
0.1903995547630178,1.9991953250116865,5.942136817427154
0.1903995547630178,2.0309285841388562,5.909954244689096
0.1903995547630178,2.0626618432660258,5.86568961759505
0.1903995547630178,2.0943951023931957,5.810055170564906
0.1903995547630178,2.126128361520365,5.743946082677457
0.1903995547630178,2.1578616206475347,5.668426073904022
0.1903995547630178,2.1895948797747042,5.584710289455791
0.1903995547630178,2.221328138901874,5.4941457476425715
0.1903995547630178,2.2530613980290437,5.398189665843918
0.1903995547630178,2.284794657156213,5.298386013336031
0.1903995547630178,2.3165279162833827,5.196340668248105
0.1903995547630178,2.3482611754105527,5.093695578382085
0.1903995547630178,2.379994434537722,4.992102341657913
0.1903995547630178,2.4117276936648917,4.893195631284722
0.1903995547630178,2.443460952792061,4.798566893257037
0.1903995547630178,2.475194211919231,4.709738739392844
0.1903995547630178,2.5069274710464007,4.628140447939648
0.1903995547630178,2.53866073017357,4.555084965952296
0.1903995547630178,2.57039398930074,4.491747783483422
0.1903995547630178,2.6021272484279097,4.439148019508495
0.1903995547630178,2.633860507555079,4.398132023920003
0.1903995547630178,2.6655937666822487,4.369359759440795
0.1903995547630178,2.6973270258094186,4.353294182576932
0.1903995547630178,2.729060284936588,4.35019379447411
0.1903995547630178,2.7607935440637577,4.360108481537498
0.1903995547630178,2.792526803190927,4.382878712740796
0.1903995547630178,2.824260062318097,4.41813810654016
0.1903995547630178,2.8559933214452666,4.465319326090421
0.1903995547630178,2.887726580572436,4.523663207907289
0.1903995547630178,2.9194598396996057,4.592230977091949
0.1903995547630178,2.9511930988267756,4.6699193525706875
0.1903995547630178,2.982926357953945,4.7554782993002895
0.1903995547630178,3.0146596170811146,4.847531141799916
0.1903995547630178,3.0463928762082846,4.944596715374778
0.1903995547630178,3.078126135335454,5.0451131986107285
0.1903995547630178,3.1098593944626236,5.147463243665283
0.1903995547630178,3.141592653589793,5.25
0.25386607301735703,0.0,5.25
0.25386607301735703,0.03173325912716963,5.38079373591823
0.25386607301735703,0.06346651825433926,5.506972648842569
0.25386607301735703,0.0951997773815089,5.626506472830408
0.25386607301735703,0.12693303650867852,5.737471863907715
0.25386607301735703,0.15866629563584814,5.8380833473934315
0.25386607301735703,0.1903995547630178,5.926722046855561
0.25386607301735703,0.2221328138901874,6.001961732438827
0.25386607301735703,0.25386607301735703,6.062591769437142
0.25386607301735703,0.28559933214452665,6.107636597859036
0.25386607301735703,0.3173325912716963,6.136371429553207
0.25386607301735703,0.3490658503988659,6.148333910321116
0.25386607301735703,0.3807991095260356,6.143331559369196
0.25386607301735703,0.4125323686532052,6.1214448663968435
0.25386607301735703,0.4442656277803748,6.083025996487037
0.25386607301735703,0.47599888690754444,6.028693123638235
0.25386607301735703,0.5077321460347141,5.959320484113479
0.25386607301735703,0.5394654051618837,5.876024309651582
0.25386607301735703,0.5711986642890533,5.780144866880592
0.25386607301735703,0.6029319234162229,5.673224891926017
0.25386607301735703,0.6346651825433925,5.556984767209165
0.25386607301735703,0.6663984416705622,5.433294839849858
0.25386607301735703,0.6981317007977318,5.3041453270812
0.25386607301735703,0.7298649599249014,5.1716142929092594
0.25386607301735703,0.7615982190520711,5.037834211285338
0.25386607301735703,0.7933314781792408,4.90495765380176
0.25386607301735703,0.8250647373064104,4.775122654009252
0.25386607301735703,0.85679799643358,4.6504183056566815
0.25386607301735703,0.8885312555607496,4.5328511483907095
0.25386607301735703,0.9202645146879193,4.424312881781608
0.25386607301735703,0.9519977738150889,4.3265499271691805
0.25386607301735703,0.9837310329422585,4.241135327089584
0.25386607301735703,1.0154642920694281,4.169443434432029
0.25386607301735703,1.0471975511965979,4.112627798586419
0.25386607301735703,1.0789308103237674,4.071602604401794
0.25386607301735703,1.110664069450937,4.047027962609876
0.25386607301735703,1.1423973285781066,4.0392992883963545
0.25386607301735703,1.1741305877052763,4.048540939022429
0.25386607301735703,1.2058638468324459,4.074604212870043
0.25386607301735703,1.2375971059596156,4.117069742106504
0.25386607301735703,1.269330365086785,4.175254240469918
0.25386607301735703,1.3010636242139548,4.248221497600913
0.25386607301735703,1.3327968833411243,4.334797443017819
0.25386607301735703,1.364530142468294,4.433589037350177
0.25386607301735703,1.3962634015954636,4.543006686863678
0.25386607301735703,1.4279966607226333,4.661289820618428
0.25386607301735703,1.4597299198498028,4.786535218714397
0.25386607301735703,1.4914631789769726,4.9167276358120535
0.25386607301735703,1.5231964381041423,5.049772227184276
0.25386607301735703,1.5549296972313118,5.183528255552165
0.25386607301735703,1.5866629563584815,5.315843536349299
0.25386607301735703,1.618396215485651,5.444589067176935
0.25386607301735703,1.6501294746128208,5.567693284249661
0.25386607301735703,1.6818627337399903,5.683175394632151
0.25386607301735703,1.71359599286716,5.789177247938954
0.25386607301735703,1.7453292519943295,5.883993234669787
0.25386607301735703,1.7770625111214993,5.966097730104917
0.25386607301735703,1.8087957702486688,6.034169642177886
0.25386607301735703,1.8405290293758385,6.087113668341545
0.25386607301735703,1.872262288503008,6.124077919395918
0.25386607301735703,1.9039955476301778,6.1444676267044045
0.25386607301735703,1.9357288067573473,6.147954712243757
0.25386607301735703,1.967462065884517,6.134483067502315
0.25386607301735703,1.9991953250116865,6.104269456286906
0.25386607301735703,2.0309285841388562,6.057800026912095
0.25386607301735703,2.0626618432660258,5.995822489891821
0.25386607301735703,2.0943951023931957,5.919334086997345
0.25386607301735703,2.126128361520365,5.829565545263727
0.25386607301735703,2.1578616206475347,5.727961274131317
0.25386607301735703,2.1895948797747042,5.616156124356998
0.25386607301735703,2.221328138901874,5.495949082653606
0.25386607301735703,2.2530613980290437,5.3692743253202675
0.25386607301735703,2.284794657156213,5.23817009662169
0.25386607301735703,2.3165279162833827,5.104745912674997
0.25386607301735703,2.3482611754105527,4.971148618545687
0.25386607301735703,2.379994434537722,4.839527844706883
0.25386607301735703,2.4117276936648917,4.7120014186803765
0.25386607301735703,2.443460952792061,4.590621288398974
0.25386607301735703,2.475194211919231,4.477340505596124
0.25386607301735703,2.5069274710464007,4.3739818004725
0.25386607301735703,2.53866073017357,4.282208253284676
0.25386607301735703,2.57039398930074,4.203496534761257
0.25386607301735703,2.6021272484279097,4.13911314591809
0.25386607301735703,2.633860507555079,4.090094039582866
0.25386607301735703,2.6655937666822487,4.05722795152623
0.25386607301735703,2.6973270258094186,4.0410437094080764
0.25386607301735703,2.729060284936588,4.041801723742434
0.25386607301735703,2.7607935440637577,4.059489797794941
0.25386607301735703,2.792526803190927,4.0938233238327575
0.25386607301735703,2.824260062318097,4.144249862569576
0.25386607301735703,2.8559933214452666,4.209958032120525
0.25386607301735703,2.887726580572436,4.2898905634404505
0.25386607301735703,2.9194598396996057,4.382761312178592
0.25386607301735703,2.9511930988267756,4.487075953222653
0.25386607301735703,2.982926357953945,4.601156024949271
0.25386607301735703,3.0146596170811146,4.723165936299825
0.25386607301735703,3.0463928762082846,4.851142502127656
0.25386607301735703,3.078126135335454,4.983026531582072
0.25386607301735703,3.1098593944626236,5.1166959612598975
0.25386607301735703,3.141592653589793,5.25
0.3173325912716963,0.0,5.25
0.3173325912716963,0.03173325912716963,5.407396921796817
0.3173325912716963,0.06346651825433926,5.558515114858868
0.3173325912716963,0.0951997773815089,5.700923030890422
0.3173325912716963,0.12693303650867852,5.832329273213812
0.3173325912716963,0.15866629563584814,5.950619466199599
0.3173325912716963,0.1903995547630178,6.053890276362143
0.3173325912716963,0.2221328138901874,6.140480037707663
0.3173325912716963,0.25386607301735703,6.208995488562229
0.3173325912716963,0.28559933214452665,6.258334189673643
0.3173325912716963,0.3173325912716963,6.287702262871654
0.3173325912716963,0.3490658503988659,6.296627164864888
0.3173325912716963,0.3807991095260356,6.284965290639351
0.3173325912716963,0.4125323686532052,6.252904284116828
0.3173325912716963,0.4442656277803748,6.200960018893921
0.3173325912716963,0.47599888690754444,6.129968297642792
0.3173325912716963,0.5077321460347141,6.04107140373333
0.3173325912716963,0.5394654051618837,5.935699721466037
0.3173325912716963,0.5711986642890533,5.815548720653272
0.3173325912716963,0.6029319234162229,5.682551675875223
0.3173325912716963,0.6346651825433925,5.538848559368304
0.3173325912716963,0.6663984416705622,5.3867516080706865
0.3173325912716963,0.6981317007977318,5.228708118864486
0.3173325912716963,0.7298649599249014,5.0672610706527825
0.3173325912716963,0.7615982190520711,4.905008206877134
0.3173325912716963,0.7933314781792408,4.74456023685316
0.3173325912716963,0.8250647373064104,4.588498828480389
0.3173325912716963,0.85679799643358,4.439335068239311
0.3173325912716963,0.8885312555607496,4.299469056869953
0.3173325912716963,0.9202645146879193,4.171151290852446
0.3173325912716963,0.9519977738150889,4.0564464510762885
0.3173325912716963,0.9837310329422585,3.957200181351905
0.3173325912716963,1.0154642920694281,3.875009391310845
0.3173325912716963,1.0471975511965979,3.8111965615320473
0.3173325912716963,1.0789308103237674,3.766788464334247
0.3173325912716963,1.110664069450937,3.7424996426250146
0.3173325912716963,1.1423973285781066,3.738720912637874
0.3173325912716963,1.1741305877052763,3.7555130755528623
0.3173325912716963,1.2058638468324459,3.792605939182711
0.3173325912716963,1.2375971059596156,3.849402665466342
0.3173325912716963,1.269330365086785,3.9249893738166453
0.3173325912716963,1.3010636242139548,4.01814984580127
0.3173325912716963,1.3327968833411243,4.127385094552436
0.3173325912716963,1.364530142468294,4.2509374840267835
0.3173325912716963,1.3962634015954636,4.386819010027268
0.3173325912716963,1.4279966607226333,4.532843287934866
0.3173325912716963,1.4597299198498028,4.686660732455547
0.3173325912716963,1.4914631789769726,4.845796363327199
0.3173325912716963,1.5231964381041423,5.007689628678505
0.3173325912716963,1.5549296972313118,5.169735605267123
0.3173325912716963,1.5866629563584815,5.329326912669692
0.3173325912716963,1.618396215485651,5.483895667008944
0.3173325912716963,1.6501294746128208,5.63095479916654
0.3173325912716963,1.6818627337399903,5.768138072656194
0.3173325912716963,1.71359599286716,5.893238157254485
0.3173325912716963,1.7453292519943295,6.004242145770436
0.3173325912716963,1.7770625111214993,6.099363942475824
0.3173325912716963,1.8087957702486688,6.1770730020538585
0.3173325912716963,1.8405290293758385,6.236118956646466
0.3173325912716963,1.872262288503008,6.275551734741094
0.3173325912716963,1.9039955476301778,6.294736848176984
0.3173325912716963,1.9357288067573473,6.29336560129723
0.3173325912716963,1.967462065884517,6.271460057977425
0.3173325912716963,1.9991953250116865,6.229372686609723
0.3173325912716963,2.0309285841388562,6.167780688754273
0.3173325912716963,2.0626618432660258,6.087675102712864
0.3173325912716963,2.0943951023931957,5.990344857351517
