g,b,exp_val
0.0,0.0,0.5
0.0,0.015866629563584814,0.5
0.0,0.03173325912716963,0.5
0.0,0.04759988869075445,0.5
0.0,0.06346651825433926,0.5
0.0,0.07933314781792407,0.5
0.0,0.0951997773815089,0.5
0.0,0.1110664069450937,0.5
0.0,0.12693303650867852,0.5
0.0,0.14279966607226333,0.5
0.0,0.15866629563584814,0.5
0.0,0.17453292519943295,0.5
0.0,0.1903995547630178,0.5
0.0,0.2062661843266026,0.5
0.0,0.2221328138901874,0.5
0.0,0.23799944345377222,0.5
0.0,0.25386607301735703,0.5
0.0,0.26973270258094184,0.5
0.0,0.28559933214452665,0.5
0.0,0.30146596170811146,0.5
0.0,0.3173325912716963,0.5
0.0,0.3331992208352811,0.5
0.0,0.3490658503988659,0.5
0.0,0.3649324799624507,0.5
0.0,0.3807991095260356,0.5
0.0,0.3966657390896204,0.5
0.0,0.4125323686532052,0.5
0.0,0.42839899821679,0.5
0.0,0.4442656277803748,0.5
0.0,0.4601322573439596,0.5
0.0,0.47599888690754444,0.5
0.0,0.49186551647112925,0.5
0.0,0.5077321460347141,0.5
0.0,0.5235987755982989,0.5
0.0,0.5394654051618837,0.5
0.0,0.5553320347254685,0.5
0.0,0.5711986642890533,0.5
0.0,0.5870652938526382,0.5
0.0,0.6029319234162229,0.5
0.0,0.6187985529798078,0.5
0.0,0.6346651825433925,0.5
0.0,0.6505318121069774,0.5
0.0,0.6663984416705622,0.5
0.0,0.682265071234147,0.5
0.0,0.6981317007977318,0.5
0.0,0.7139983303613167,0.5
0.0,0.7298649599249014,0.5
0.0,0.7457315894884863,0.5
0.0,0.7615982190520711,0.5
0.0,0.7774648486156559,0.5
0.0,0.7933314781792408,0.5
0.0,0.8091981077428255,0.5
0.0,0.8250647373064104,0.5
0.0,0.8409313668699951,0.5
0.0,0.85679799643358,0.5
0.0,0.8726646259971648,0.5
0.0,0.8885312555607496,0.5
0.0,0.9043978851243344,0.5
0.0,0.9202645146879193,0.5
0.0,0.936131144251504,0.5
0.0,0.9519977738150889,0.5
0.0,0.9678644033786736,0.5
0.0,0.9837310329422585,0.5
0.0,0.9995976625058433,0.5
0.0,1.0154642920694281,0.5
0.0,1.0313309216330129,0.5
0.0,1.0471975511965979,0.5
0.0,1.0630641807601826,0.5
0.0,1.0789308103237674,0.5
0.0,1.0947974398873521,0.5
0.0,1.110664069450937,0.5
0.0,1.1265306990145219,0.5
0.0,1.1423973285781066,0.5
0.0,1.1582639581416914,0.5
0.0,1.1741305877052763,0.5
0.0,1.189997217268861,0.5
0.0,1.2058638468324459,0.5
0.0,1.2217304763960306,0.5
0.0,1.2375971059596156,0.5
0.0,1.2534637355232003,0.5
0.0,1.269330365086785,0.5
0.0,1.28519699465037,0.5
0.0,1.3010636242139548,0.5
0.0,1.3169302537775396,0.5
0.0,1.3327968833411243,0.5
0.0,1.3486635129047093,0.5
0.0,1.364530142468294,0.5
0.0,1.3803967720318788,0.5
0.0,1.3962634015954636,0.5
0.0,1.4121300311590486,0.5
0.0,1.4279966607226333,0.5
0.0,1.443863290286218,0.5
0.0,1.4597299198498028,0.5
0.0,1.4755965494133878,0.5
0.0,1.4914631789769726,0.5
0.0,1.5073298085405573,0.5
0.0,1.5231964381041423,0.5
0.0,1.539063067667727,0.5
0.0,1.5549296972313118,0.5
0.0,1.5707963267948966,0.5
0.007933314781792407,0.0,0.5
0.007933314781792407,0.015866629563584814,0.5005030319765474
0.007933314781792407,0.03173325912716963,0.5010036598220718
0.007933314781792407,0.04759988869075445,0.5014994951779337
0.007933314781792407,0.06346651825433926,0.5019881810687313
0.007933314781792407,0.07933314781792407,0.5024674071923244
0.007933314781792407,0.0951997773815089,0.5029349247341467
0.007933314781792407,0.1110664069450937,0.5033885605574723
0.007933314781792407,0.12693303650867852,0.5038262306298708
0.007933314781792407,0.14279966607226333,0.5042459525565507
0.007933314781792407,0.15866629563584814,0.5046458571034806
0.007933314781792407,0.17453292519943295,0.5050241986069178
0.007933314781792407,0.1903995547630178,0.5053793641810445
0.007933314781792407,0.2062661843266026,0.5057098816515819
0.007933314781792407,0.2221328138901874,0.5060144261602834
0.007933314781792407,0.23799944345377222,0.5062918254028229
0.007933314781792407,0.25386607301735703,0.5065410634805493
0.007933314781792407,0.26973270258094184,0.5067612833645724
0.007933314781792407,0.28559933214452665,0.5069517879884319
0.007933314781792407,0.30146596170811146,0.5071120400028951
0.007933314781792407,0.3173325912716963,0.5072416602429799
0.007933314781792407,0.3331992208352811,0.5073404249728537
0.007933314781792407,0.3490658503988659,0.5074082619886052
0.007933314781792407,0.3649324799624507,0.5074452456717776
0.007933314781792407,0.3807991095260356,0.5074515910978574
0.007933314781792407,0.3966657390896204,0.5074276473134129
0.007933314781792407,0.4125323686532052,0.5073738899031951
0.007933314781792407,0.42839899821679,0.5072909129741136
0.007933314781792407,0.4442656277803748,0.5071794206865313
0.007933314781792407,0.4601322573439596,0.5070402184647522
0.007933314781792407,0.47599888690754444,0.5068742040178974
0.007933314781792407,0.49186551647112925,0.5066823582996194
0.007933314781792407,0.5077321460347141,0.5064657365303561
0.007933314781792407,0.5235987755982989,0.5062254593991709
0.007933314781792407,0.5394654051618837,0.5059627045538088
0.007933314781792407,0.5553320347254685,0.5056786984775477
0.007933314781792407,0.5711986642890533,0.5053747088399636
0.007933314781792407,0.5870652938526382,0.5050520373960209
0.007933314781792407,0.6029319234162229,0.5047120134942068
0.007933314781792407,0.6187985529798078,0.5043559882399667
0.007933314781792407,0.6346651825433925,0.5039853293457228
0.007933314781792407,0.6505318121069774,0.5036014166835422
0.007933314781792407,0.6663984416705622,0.5032056385413068
0.007933314781792407,0.682265071234147,0.502799388568297
0.007933314781792407,0.6981317007977318,0.5023840633816872
0.007933314781792407,0.7139983303613167,0.5019610607918092
0.007933314781792407,0.7298649599249014,0.5015317785913979
0.007933314781792407,0.7457315894884863,0.5010976138426116
0.007933314781792407,0.7615982190520711,0.5006599625856089
0.007933314781792407,0.7774648486156559,0.500220219884023
0.007933314781792407,0.7933314781792408,0.49977978011597696
0.007933314781792407,0.8091981077428255,0.49934003741439115
0.007933314781792407,0.8250647373064104,0.49890238615738824
0.007933314781792407,0.8409313668699951,0.49846822140860214
0.007933314781792407,0.85679799643358,0.4980389392081907
0.007933314781792407,0.8726646259971648,0.4976159366183127
0.007933314781792407,0.8885312555607496,0.497200611431703
0.007933314781792407,0.9043978851243344,0.4967943614586932
0.007933314781792407,0.9202645146879193,0.4963985833164578
0.007933314781792407,0.936131144251504,0.4960146706542771
0.007933314781792407,0.9519977738150889,0.4956440117600332
0.007933314781792407,0.9678644033786736,0.49528798650579314
0.007933314781792407,0.9837310329422585,0.4949479626039791
0.007933314781792407,0.9995976625058433,0.49462529116003634
0.007933314781792407,1.0154642920694281,0.49432130152245224
0.007933314781792407,1.0313309216330129,0.49403729544619135
0.007933314781792407,1.0471975511965979,0.4937745406008291
0.007933314781792407,1.0630641807601826,0.4935342634696439
0.007933314781792407,1.0789308103237674,0.49331764170038045
0.007933314781792407,1.0947974398873521,0.4931257959821026
0.007933314781792407,1.110664069450937,0.49295978153524783
0.007933314781792407,1.1265306990145219,0.49282057931346873
0.007933314781792407,1.1423973285781066,0.49270908702588645
0.007933314781792407,1.1582639581416914,0.4926261100968049
0.007933314781792407,1.1741305877052763,0.4925723526865871
0.007933314781792407,1.189997217268861,0.49254840890214246
0.007933314781792407,1.2058638468324459,0.4925547543282224
0.007933314781792407,1.2217304763960306,0.49259173801139483
0.007933314781792407,1.2375971059596156,0.49265957502714625
0.007933314781792407,1.2534637355232003,0.4927583397570202
0.007933314781792407,1.269330365086785,0.49288795999710483
0.007933314781792407,1.28519699465037,0.4930482120115681
0.007933314781792407,1.3010636242139548,0.4932387166354275
0.007933314781792407,1.3169302537775396,0.49345893651945055
0.007933314781792407,1.3327968833411243,0.493708174597177
0.007933314781792407,1.3486635129047093,0.4939855738397166
0.007933314781792407,1.364530142468294,0.4942901183484181
0.007933314781792407,1.3803967720318788,0.49462063581895555
0.007933314781792407,1.3962634015954636,0.4949758013930821
0.007933314781792407,1.4121300311590486,0.4953541428965194
0.007933314781792407,1.4279966607226333,0.4957540474434493
0.007933314781792407,1.443863290286218,0.4961737693701293
0.007933314781792407,1.4597299198498028,0.4966114394425278
0.007933314781792407,1.4755965494133878,0.49706507526585325
0.007933314781792407,1.4914631789769726,0.49753259280767553
0.007933314781792407,1.5073298085405573,0.4980118189312686
0.007933314781792407,1.5231964381041423,0.4985005048220663
0.007933314781792407,1.539063067667727,0.4989963401779282
0.007933314781792407,1.5549296972313118,0.4994969680234526
0.007933314781792407,1.5707963267948966,0.5
0.015866629563584814,0.0,0.5
0.015866629563584814,0.015866629563584814,0.5010056642659005
0.015866629563584814,0.03173325912716963,0.5020065219566722
0.015866629563584814,0.04759988869075445,0.5029977980339133
0.015866629563584814,0.06346651825433926,0.5039747802096702
0.015866629563584814,0.07933314781792407,0.5049328495186021
0.015866629563584814,0.0951997773815089,0.5058675099388771
0.015866629563584814,0.1110664069450937,0.5067744167651823
0.015866629563584814,0.12693303650867852,0.5076494034543629
0.015866629563584814,0.14279966607226333,0.5084885066851326
0.015866629563584814,0.15866629563584814,0.5092879893976785
0.015866629563584814,0.17453292519943295,0.5100443616064585
0.015866629563584814,0.1903995547630178,0.5107543988096234
0.015866629563584814,0.2062661843266026,0.5114151578508386
0.015866629563584814,0.2221328138901874,0.5120239901233296
0.015866629563584814,0.23799944345377222,0.5125785520412109
0.015866629563584814,0.25386607301735703,0.5130768127390553
0.015866629563584814,0.26973270258094184,0.513517058996644
0.015866629563584814,0.28559933214452665,0.5138978974214186
0.015866629563584814,0.30146596170811146,0.5142182539557169
0.015866629563584814,0.3173325912716963,0.5144773708089964
0.015866629563584814,0.3331992208352811,0.5146748009463384
0.015866629563584814,0.3490658503988659,0.5148104002932125
0.015866629563584814,0.3649324799624507,0.5148843178422764
0.015866629563584814,0.3807991095260356,0.5148969838705711
0.015866629563584814,0.3966657390896204,0.5148490964944915
0.015866629563584814,0.4125323686532052,0.5147416068051286
0.015866629563584814,0.42839899821679,0.5145757028377846
0.015866629563584814,0.4442656277803748,0.5143527926365268
0.015866629563584814,0.4601322573439596,0.5140744866774959
0.015866629563584814,0.47599888690754444,0.5137425799133316
0.015866629563584814,0.49186551647112925,0.5133590336955886
0.015866629563584814,0.5077321460347141,0.5129259578225086
0.015866629563584814,0.5235987755982989,0.512445592946224
0.015866629563584814,0.5394654051618837,0.5119202935566082
0.015866629563584814,0.5553320347254685,0.5113525117389164
0.015866629563584814,0.5711986642890533,0.5107447818794184
0.015866629563584814,0.5870652938526382,0.5100997064678255
0.015866629563584814,0.6029319234162229,0.5094199431179247
0.015866629563584814,0.6187985529798078,0.5087081928989076
0.015866629563584814,0.6346651825433925,0.5079671900399463
0.015866629563584814,0.6505318121069774,0.5071996930401286
0.015866629563584814,0.6663984416705622,0.5064084771854385
0.015866629563584814,0.682265071234147,0.5055963284445978
0.015866629563584814,0.6981317007977318,0.504766038686754
0.015866629563584814,0.7139983303613167,0.5039204021367151
0.015866629563584814,0.7298649599249014,0.5030622129581577
0.015866629563584814,0.7457315894884863,0.5021942638323874
0.015866629563584814,0.7615982190520711,0.5013193453802075
0.015866629563584814,0.7774648486156559,0.5004402462575889
0.015866629563584814,0.7933314781792408,0.499559753742411
0.015866629563584814,0.8091981077428255,0.4986806546197925
0.015866629563584814,0.8250647373064104,0.4978057361676126
0.015866629563584814,0.8409313668699951,0.49693778704184227
0.015866629563584814,0.85679799643358,0.496079597863285
0.015866629563584814,0.8726646259971648,0.49523396131324604
0.015866629563584814,0.8885312555607496,0.4944036715554022
0.015866629563584814,0.9043978851243344,0.4935915228145615
0.015866629563584814,0.9202645146879193,0.4928003069598713
0.015866629563584814,0.936131144251504,0.4920328099600537
0.015866629563584814,0.9519977738150889,0.4912918071010925
0.015866629563584814,0.9678644033786736,0.4905800568820753
0.015866629563584814,0.9837310329422585,0.4899002935321745
0.015866629563584814,0.9995976625058433,0.48925521812058165
0.015866629563584814,1.0154642920694281,0.4886474882610836
