g1,g2,b1,b2,exp_val
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.1518247764991608",10.655613166667374
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.15360050487926794",10.658171115121187
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.15537623325937508",10.66058795647189
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.15715196163948222",10.662863568786875
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.15892769001958937",10.664997837258877
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.1607034183996965",10.666990654211654
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.16247914677980366",10.668841919105127
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.1642548751599108",10.670551538540904
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.16603060354001795",10.672119426266594
"0.36510401109286783,0.9001936571178105","0.4121807298358501,0.1678063319201251",10.673545503180591
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.1518247764991608",10.658372915490474
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.15360050487926794",10.660952217386354
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.15537623325937508",10.663390119782493
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.15715196163948222",10.66568649968406
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.15892769001958937",10.667841241235797
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.1607034183996965",10.669854235728568
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.16247914677980366",10.671725381604405
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.1642548751599108",10.673454584461917
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.16603060354001795",10.675041757060722
"0.36510401109286783,0.9107222379028141","0.4121807298358501,0.1678063319201251",10.676486819326112
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.1518247764991608",10.660739735201588
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.15360050487926794",10.663336938247532
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.15537623325937508",10.665792481813916
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.15715196163948222",10.66810624201568
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.15892769001958937",10.670278102121049
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.1607034183996965",10.6723079525569
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.16247914677980366",10.674195690915054
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.1642548751599108",10.675941221956906
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.16603060354001795",10.677544457618398
"0.36510401109286783,0.9212508186878178","0.4121807298358501,0.1678063319201251",10.679005317014376
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.1518247764991608",10.662717046677452
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.15360050487926794",10.665328756943964
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.15537623325937508",10.667798580518687
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.15715196163948222",10.670126392795765
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.15892769001958937",10.672312076334485
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.1607034183996965",10.674355520864586
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.16247914677980366",10.676256623291888
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.1642548751599108",10.678015287703511
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.16603060354001795",10.679631425372834
"0.36510401109286783,0.9317793994728214","0.4121807298358501,0.1678063319201251",10.681104954763732
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.1518247764991608",10.664308477296125
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.15360050487926794",10.666931360430727
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.15537623325937508",10.669412162748584
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.15715196163948222",10.671750759090406
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.15892769001958937",10.673947031471167
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.1607034183996965",10.676000869086463
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.16247914677980366",10.677912168317716
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.1642548751599108",10.679680832737699
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.16603060354001795",10.681306773115129
"0.36510401109286783,0.942307980257825","0.4121807298358501,0.1678063319201251",10.682789907419592
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.1518247764991608",10.665517856101815
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.15360050487926794",10.66814863846234
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.15537623325937508",10.670637179258671
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.15715196163948222",10.67298335294114
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.15892769001958937",10.675187041142395
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.1607034183996965",10.677248132683912
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.16247914677980366",10.679166523581161
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.1642548751599108",10.68094211704905
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.16603060354001795",10.682574823506911
"0.36510401109286783,0.9528365610428288","0.4121807298358501,0.1678063319201251",10.684064560582707
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.1518247764991608",10.666349208887862
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.15360050487926794",10.668984678597887
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.15537623325937508",10.671477779631676
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.15715196163948222",10.673828386209482
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.15892769001958937",10.676036379740438
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.1607034183996965",10.67810164882865
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.16247914677980366",10.680024089278906
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.1642548751599108",10.681803604101843
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.16603060354001795",10.683440103518828
"0.36510401109286783,0.9633651418278324","0.4121807298358501,0.1678063319201251",10.684933504966642
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.1518247764991608",10.666806753204638
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.15360050487926794",10.669443761130115
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.15537623325937508",10.671938307129365
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.15715196163948222",10.67429026534961
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.15892769001958937",10.676499517131777
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.1607034183996965",10.678565951016612
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.16247914677980366",10.680489462749987
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.1642548751599108",10.682269955288634
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.16603060354001795",10.683907338804474
"0.36510401109286783,0.973893722612836","0.4121807298358501,0.1678063319201251",10.685401530689697
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.1518247764991608",10.666894893297835
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.15360050487926794",10.669530353947039
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.15537623325937508",10.672023293476355
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.15715196163948222",10.674373586114127
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.15892769001958937",10.676581113285279
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.1607034183996965",10.678645763617554
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.16247914677980366",10.68056743294686
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.1642548751599108",10.682346024322847
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.16603060354001795",10.68398144801339
"0.36510401109286783,0.9844223033978396","0.4121807298358501,0.1678063319201251",10.685473621509532
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.1518247764991608",10.666618214982536
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.15360050487926794",10.669249107329732
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.15537623325937508",10.671737453582272
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.15715196163948222",10.674083128200147
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.15892769001958937",10.676286012841398
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.1607034183996965",10.67834599636782
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.16247914677980366",10.680262974850951
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.1642548751599108",10.682036851576944
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.16603060354001795",10.683667537051564
"0.36510401109286783,0.9949508841828433","0.4121807298358501,0.1678063319201251",10.685154949004925
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.39157169334405756",8.526370375174551
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.39615147923112254",8.498663116449748
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.4007312651181876",8.470783317515478
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.40531105100525255",8.442740334320213
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.4098908368923176",8.414543577574175
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.41447062277938257",8.386202509591044
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.4190504086664476",8.35772664111276
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.4236301945535126",8.329125528117888
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.42820998044057756",8.300408768614684
"0.9475722706503269,0.3468488105382244","0.15981555420964294,0.4327897663276426",8.271585999420275
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.39157169334405756",8.52722435663632
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.39615147923112254",8.499678688925098
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.4007312651181876",8.471963088083031
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.40531105100525255",8.44408685495673
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.4098908368923176",8.416059344298043
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.41447062277938257",8.387889961624905
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.4190504086664476",8.359588160064783
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.4236301945535126",8.33116343718258
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.42820998044057756",8.302625331793209
"0.9475722706503269,0.3509055217725896","0.15981555420964294,0.4327897663276426",8.273983420760816
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.39157169334405756",8.528081965011516
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.39615147923112254",8.50069696559614
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.4007312651181876",8.473144622401191
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.40531105100525255",8.445434181486998
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.4098908368923176",8.417574941968663
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.41447062277938257",8.38957625289539
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.4190504086664476",8.361447510112972
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.4236301945535126",8.333198153110963
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.42820998044057756",8.304837661854744
"0.9475722706503269,0.35496223300695484","0.15981555420964294,0.4327897663276426",8.276375553604389
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.39157169334405756",8.528943044021345
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.39615147923112254",8.501717775447897
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.4007312651181876",8.474327734507298
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.40531105100525255",8.446782112794274
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.4098908368923176",8.419090154113555
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.41447062277938257",8.391261151377947
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.4190504086664476",8.363304443489707
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.4236301945535126",8.335229412206655
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.42820998044057756",8.307045478993569
"0.9475722706503269,0.35901894424132","0.15981555420964294,0.4327897663276426",8.27876210186089
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.39157169334405756",8.529807442678461
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.39615147923112254",8.502740953055348
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.4007312651181876",8.475512244330638
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.40531105100525255",8.448130453958933
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.4098908368923176",8.420604770766225
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.41447062277938257",8.392944431866264
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.4190504086664476",8.365158719560872
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.4236301945535126",8.337256958224799
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.42820998044057756",8.309248511176676
"0.9475722706503269,0.3630756554756852","0.15981555420964294,0.4327897663276426",8.281142777537049
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.39157169334405756",8.530675015300277
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.39615147923112254",8.503766338597678
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.4007312651181876",8.476697977707845
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.40531105100525255",8.449479016275546
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.4098908368923176",8.422118588484391
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.41447062277938257",8.394625875991407
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.4190504086664476",8.367010104846122
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.4236301945535126",8.339280542394107
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.42820998044057756",8.311446494167306
"0.9475722706503269,0.36713236671005045","0.15981555420964294,0.4327897663276426",8.28351730076113
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.39157169334405756",8.531545621518823
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.39615147923112254",8.504793777869613
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.4007312651181876",8.477884766395421
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.40531105100525255",8.45082761726631
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.4098908368923176",8.423631410364631
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.41447062277938257",8.396305272237974
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.4190504086664476",8.368858373036439
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.4236301945535126",8.341299923435425
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.42820998044057756",8.313639171544425
"0.9475722706503269,0.37118907794441564","0.15981555420964294,0.4327897663276426",8.285885399803828
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.39157169334405756",8.53241912628818
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.39615147923112254",8.505823122289543
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.4007312651181876",8.47907244807899
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.40531105100525255",8.452176080691496
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.4098908368923176",8.425143046054085
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.41447062277938257",8.397982415956626
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.4190504086664476",8.370703305007856
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.4236301945535126",8.34331486757642
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.42820998044057756",8.315826294718926
"0.9475722706503269,0.3752457891787808","0.15981555420964294,0.4327897663276426",8.288246811095634
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.39157169334405756",8.533295399888642
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.39615147923112254",8.506854228904894
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.4007312651181876",8.48026086637959
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.40531105100525255",8.453524236556781
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.4098908368923176",8.42665331175842
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.41447062277938257",8.399657109373432
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.4190504086664476",8.372544688831523
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.4236301945535126",8.345325148563148
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.42820998044057756",8.318007622946123
"0.9475722706503269,0.37930250041314606","0.15981555420964294,0.4327897663276426",8.290601279240384
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.39157169334405756",8.53417431792815
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.39615147923112254",8.507886960394423
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.4007312651181876",8.481449870856858
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.40531105100525255",8.454871921117133
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.4098908368923176",8.428162030247195
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.41447062277938257",8.40132916159584
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.4190504086664476",8.374382319781033
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.4236301945535126",8.34733054766798
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.42820998044057756",8.320182923334658
"0.9475722706503269,0.38335921164751124","0.15981555420964294,0.4327897663276426",8.292948557025191
