g1,g2,b1,b2,exp_val
"0.01,0.5929319234162229","0.01,0.30733259127169626",10.332362547767373
"0.01,60.293192341622294","0.01,31.733259127169628",8.000068556856228
"0.01,0.5929319234162229","0.14048302723290806,0.1768495640387882",9.911293368999704
"0.01,60.293192341622294","0.14048302723290806,2.258867832806505",8.22039328116416
"0.01,0.5929319234162229","0.2709660544658161,0.046366536805880154",8.817781728786068
"0.01,60.293192341622294","0.2709660544658161,1.1711156657511488",8.607294010340372
"0.01,0.5929319234162229","0.4014490816987242,-0.0841164904270279",7.328877053091213
"0.01,60.293192341622294","0.4014490816987242,0.7904678469531166",8.334630134376884
"0.01,0.5929319234162229","0.5319321089316322,-0.21459951765993596",5.835395021676737
"0.01,60.293192341622294","0.5319321089316322,0.5965659638577715",8.12094910650599
"0.01,0.5929319234162229","0.6624151361645403,-0.345082544892844",4.74341364732789
"0.01,60.293192341622294","0.6624151361645403,0.4790539556645526",8.02374591497491
"0.01,0.5929319234162229","0.7928981633974483,-0.47556557212575207",4.35783588539043
"0.01,60.293192341622294","0.7928981633974483,0.40021859794954534",7.9736496414719005
"0.01,0.5929319234162229","0.9233811906303564,-0.6060485993586602",4.787216157906752
"0.01,60.293192341622294","0.9233811906303564,0.34366369435689464",7.944921264672708
"0.01,0.5929319234162229","1.0538642178632645,-0.7365316265915682",5.908974444510055
"0.01,60.293192341622294","1.0538642178632645,0.3011133558695976",7.93324293659774
"0.01,0.5929319234162229","1.1843472450961725,-0.8670146538244763",7.410171083514235
"0.01,60.293192341622294","1.1843472450961725,0.26793880982593743",7.940006090463826
"0.01,0.5929319234162229","1.3148302723290806,-0.9974976810573843",8.885020456431771
"0.01,60.293192341622294","1.3148302723290806,0.24134871089450632",7.965210959086462
"0.01,0.5929319234162229","1.4453132995619886,-1.1279807082902924",9.949011831725988
"0.01,60.293192341622294","1.4453132995619886,0.21955972547119432",8.005002299704175
"0.01,0.5929319234162229","1.5757963267948967,-1.2584637355232005",10.333094854064589
"0.01,60.293192341622294","1.5757963267948967,0.20137919214289413",8.051879159099908
"0.01,0.5929319234162229","1.7062793540278047,-1.3889467627561085",9.941069981113907
"0.01,60.293192341622294","1.7062793540278047,0.18597927151999355",8.096429550256767
"0.01,0.5929319234162229","1.8367623812607128,-1.5194297899890166",8.869195126005714
"0.01,60.293192341622294","1.8367623812607128,0.17276736202201956",8.129707816590123
"0.01,0.5929319234162229","1.9672454084936208,-1.6499128172219246",7.38870067463727
"0.01,60.293192341622294","1.9672454084936208,0.16130808586544748",8.145526402999609
"0.01,0.5929319234162229","2.0977284357265287,-1.7803958444548325",5.887646709680488
"0.01,60.293192341622294","2.0977284357265287,0.15127439084449035",8.142079323286483
"0.01,0.5929319234162229","2.228211462959437,-1.9108788716877407",4.773664087071106
"0.01,60.293192341622294","2.228211462959437,0.14241583285377485",8.122479198928712
"0.01,0.5929319234162229","2.358694490192345,-2.0413618989206483",4.357560633638641
"0.01,60.293192341622294","2.358694490192345,0.1345373860799661",8.094017455945458
"0.01,0.5929319234162229","2.4891775174252526,-2.171844926153556",4.756531133889889
"0.01,60.293192341622294","2.4891775174252526,0.12748491782937912",8.066273813262079
"0.01,0.5929319234162229","2.619660544658161,-2.3023279533864645",5.8565654781648595
"0.01,60.293192341622294","2.619660544658161,0.12113500427327502",8.048548992319743
"0.01,0.5929319234162229","2.750143571891069,-2.4328109806193727",7.350470068482617
"0.01,60.293192341622294","2.750143571891069,0.11538764539972371",8.047338031894615
"0.01,0.5929319234162229","2.880626599123977,-2.5632940078522806",8.833886131816511
"0.01,60.293192341622294","2.880626599123977,0.1101609598995579",8.064575554080964
"0.01,0.5929319234162229","3.011109626356885,-2.6937770350851884",9.91954438790777
"0.01,60.293192341622294","3.011109626356885,0.1053872593989991",8.097147112075605
"0.01,0.5929319234162229","3.141592653589793,-2.8242600623180967",10.332663457258105
"0.01,60.293192341622294","3.141592653589793,0.10101010101010101",8.137771032549987
