g1,g2,b1,b2,exp_val
"0.1,0.1","0.1,0.1",8.956955181891969
"0.1,0.1","0.1,0.17615535148860537",9.208724463599994
"0.1,0.1","0.1,0.2523107029772107",9.358890808992763
"0.1,0.1","0.1,0.3284660544658161",9.39362707320157
"0.1,0.1","0.1,0.4046214059544214",9.309734780854471
"0.1,0.1","0.1,0.48077675744302684",9.114938638020815
"0.1,0.1","0.1,0.5569321089316321",8.827175250135129
"0.1,0.1","0.1,0.6330874604202376",8.472941539938649
"0.1,0.1","0.1,0.7092428119088429",8.084854941221282
"0.1,0.1","0.1,0.7853981633974483",7.69865002292433
"0.1,0.2634218140883218","0.1,0.1",9.263540348929101
"0.1,0.2634218140883218","0.1,0.17615535148860537",9.689090263886802
"0.1,0.2634218140883218","0.1,0.2523107029772107",9.94329693777253
"0.1,0.2634218140883218","0.1,0.3284660544658161",10.002753311586314
"0.1,0.2634218140883218","0.1,0.4046214059544214",9.861984710613665
"0.1,0.2634218140883218","0.1,0.48077675744302684",9.533952946194631
"0.1,0.2634218140883218","0.1,0.5569321089316321",9.048862807000994
"0.1,0.2634218140883218","0.1,0.6330874604202376",8.45138083673471
"0.1,0.2634218140883218","0.1,0.7092428119088429",7.796522490008926
"0.1,0.2634218140883218","0.1,0.7853981633974483",7.144586372380262
"0.1,0.4268436281766437","0.1,0.1",9.452047450650426
"0.1,0.4268436281766437","0.1,0.17615535148860537",9.968972034697684
"0.1,0.4268436281766437","0.1,0.2523107029772107",10.25975971526868
"0.1,0.4268436281766437","0.1,0.3284660544658161",10.297635096219881
"0.1,0.4268436281766437","0.1,0.4046214059544214",10.079110655909844
"0.1,0.4268436281766437","0.1,0.48077675744302684",9.624307874192324
"0.1,0.4268436281766437","0.1,0.5569321089316321",8.975104469627372
"0.1,0.4268436281766437","0.1,0.6330874604202376",8.191278347182655
"0.1,0.4268436281766437","0.1,0.7092428119088429",7.345003317299216
"0.1,0.4268436281766437","0.1,0.7853981633974483",6.514203414196837
"0.1,0.5902654422649655","0.1,0.1",9.508238872764174
"0.1,0.5902654422649655","0.1,0.17615535148860537",10.03710113455129
"0.1,0.5902654422649655","0.1,0.2523107029772107",10.311715844096497
"0.1,0.5902654422649655","0.1,0.3284660544658161",10.306796793880554
"0.1,0.5902654422649655","0.1,0.4046214059544214",10.022796924406226
"0.1,0.5902654422649655","0.1,0.48077675744302684",9.485866617955626
"0.1,0.5902654422649655","0.1,0.5569321089316321",8.745445801379962
"0.1,0.5902654422649655","0.1,0.6330874604202376",7.869711574334277
"0.1,0.5902654422649655","0.1,0.7092428119088429",6.939300540128486
"0.1,0.5902654422649655","0.1,0.7853981633974483",6.039883879770796
"0.1,0.7536872563532873","0.1,0.1",9.440591677961084
"0.1,0.7536872563532873","0.1,0.17615535148860537",9.916523233072937
"0.1,0.7536872563532873","0.1,0.2523107029772107",10.142367004965134
"0.1,0.7536872563532873","0.1,0.3284660544658161",10.09732755812579
"0.1,0.7536872563532873","0.1,0.4046214059544214",9.78555207316726
"0.1,0.7536872563532873","0.1,0.48077675744302684",9.235748479191775
"0.1,0.7536872563532873","0.1,0.5569321089316321",8.49854206060245
"0.1,0.7536872563532873","0.1,0.6330874604202376",7.6418139389740185
"0.1,0.7536872563532873","0.1,0.7092428119088429",6.74445065722629
"0.1,0.7536872563532873","0.1,0.7853981633974483",5.88908039722123
"0.1,0.917109070441609","0.1,0.1",9.276498144145359
"0.1,0.917109070441609","0.1,0.17615535148860537",9.655281758969306
"0.1,0.917109070441609","0.1,0.2523107029772107",9.818121406471823
"0.1,0.917109070441609","0.1,0.3284660544658161",9.750022998659885
"0.1,0.917109070441609","0.1,0.4046214059544214",9.457256958827672
